interaction_id,content,created_at,interaction_type,annonce_id,user_id
59434,,2024-12-30 13:35:11.299648,Contact_user,5787,13318
59435,,2024-12-30 13:35:11.332301,Click_annonce,5688,13319
59436,,2024-12-30 13:35:11.363341,Click_annonce,5224,13319
59437,,2024-12-30 13:35:11.395178,Click_annonce,6011,13319
59438,utilitaire grand volume,2024-12-30 13:35:11.426571,Search,5498,13319
59439,,2024-12-30 13:35:11.458171,Contact_user,5964,13319
59440,,2024-12-30 13:35:11.489435,Contact_user,5380,13319
59441,,2024-12-30 13:35:11.520869,Click_annonce,6127,13319
59442,,2024-12-30 13:35:11.552877,Contact_user,5566,13319
59443,citadine hybride,2024-12-30 13:35:11.58523,Search,5966,13319
59444,,2024-12-30 13:35:11.617043,Contact_user,5032,13319
59445,voiture première main,2024-12-30 13:35:11.649536,Search,5394,13319
59446,,2024-12-30 13:35:11.681072,Contact_user,5136,13319
59447,camping car,2024-12-30 13:35:11.713173,Search,6106,13319
59448,,2024-12-30 13:35:11.774448,Contact_user,5835,13319
59449,break diesel,2024-12-30 13:35:11.834537,Search,5345,13319
59450,,2024-12-30 13:35:11.86869,Click_annonce,6068,13319
59451,4x4 électrique,2024-12-30 13:35:11.914018,Search,5645,13319
59452,,2024-12-30 13:35:11.945452,Contact_user,5691,13319
59453,van aménagé,2024-12-30 13:35:11.97688,Search,5697,13319
59454,,2024-12-30 13:35:12.008638,Contact_user,5042,13320
59455,,2024-12-30 13:35:12.040171,Contact_user,6059,13320
59456,,2024-12-30 13:35:12.071955,Contact_user,4929,13320
59457,,2024-12-30 13:35:12.103135,Contact_user,5306,13320
59458,berline familiale,2024-12-30 13:35:12.134991,Search,6275,13320
59459,berline automatique,2024-12-30 13:35:12.166294,Search,5166,13320
59460,,2024-12-30 13:35:12.196738,Click_annonce,5481,13320
59461,scooter 125,2024-12-30 13:35:12.228635,Search,4929,13320
59462,,2024-12-30 13:35:12.259893,Contact_user,5773,13320
59463,,2024-12-30 13:35:12.291511,Click_annonce,5710,13320
59464,berline luxe,2024-12-30 13:35:12.322587,Search,5709,13321
59465,,2024-12-30 13:35:12.354449,Contact_user,5450,13321
59466,,2024-12-30 13:35:12.385887,Contact_user,5178,13321
59467,,2024-12-30 13:35:12.417427,Click_annonce,6054,13321
59468,,2024-12-30 13:35:12.448907,Contact_user,5647,13321
59469,voiture ancienne,2024-12-30 13:35:12.493222,Search,5696,13321
59470,voiture collection,2024-12-30 13:35:12.52622,Search,5923,13321
59471,,2024-12-30 13:35:12.55722,Click_annonce,5818,13321
59472,,2024-12-30 13:35:12.588915,Contact_user,5763,13321
59473,,2024-12-30 13:35:12.620626,Click_annonce,5031,13321
59474,,2024-12-30 13:35:12.652724,Click_annonce,5920,13321
59475,voiture occasion,2024-12-30 13:35:12.68449,Search,5906,13321
59476,,2024-12-30 13:35:12.717283,Contact_user,4863,13321
59477,utilitaire grand volume,2024-12-30 13:35:12.748811,Search,5445,13321
59478,,2024-12-30 13:35:12.78004,Click_annonce,5777,13321
59479,,2024-12-30 13:35:12.811603,Contact_user,5592,13321
59480,,2024-12-30 13:35:12.875756,Click_annonce,4956,13321
59481,quad,2024-12-30 13:35:12.907685,Search,6227,13321
59482,,2024-12-30 13:35:12.939585,Contact_user,5427,13322
59483,,2024-12-30 13:35:12.971106,Contact_user,5088,13322
59484,,2024-12-30 13:35:13.005672,Click_annonce,5892,13322
59485,,2024-12-30 13:35:13.036778,Click_annonce,5585,13322
59486,4x4 diesel,2024-12-30 13:35:13.068145,Search,5740,13322
59487,,2024-12-30 13:35:13.106666,Click_annonce,6117,13322
59488,utilitaire grand volume,2024-12-30 13:35:13.137928,Search,5420,13322
59489,,2024-12-30 13:35:13.170813,Click_annonce,5095,13322
59490,,2024-12-30 13:35:13.202261,Contact_user,5628,13322
59491,,2024-12-30 13:35:13.233557,Click_annonce,6006,13322
59492,,2024-12-30 13:35:13.264459,Click_annonce,5106,13322
59493,,2024-12-30 13:35:13.296873,Click_annonce,5102,13322
59494,berline familiale,2024-12-30 13:35:13.328562,Search,5864,13322
59495,,2024-12-30 13:35:13.359605,Click_annonce,6057,13322
59496,,2024-12-30 13:35:13.391274,Contact_user,5453,13322
59497,,2024-12-30 13:35:13.42334,Click_annonce,5102,13322
59498,,2024-12-30 13:35:13.454762,Click_annonce,5988,13322
59499,,2024-12-30 13:35:13.48629,Contact_user,5921,13322
59500,,2024-12-30 13:35:13.518159,Contact_user,5861,13322
59501,,2024-12-30 13:35:13.550154,Contact_user,5200,13323
59502,,2024-12-30 13:35:13.581403,Click_annonce,5268,13323
59503,,2024-12-30 13:35:13.615907,Click_annonce,6246,13324
59504,citadine essence,2024-12-30 13:35:13.647185,Search,6026,13324
59505,,2024-12-30 13:35:13.678799,Click_annonce,5368,13324
59506,,2024-12-30 13:35:13.710282,Contact_user,4905,13324
59507,voiture boite auto,2024-12-30 13:35:13.741683,Search,5826,13324
59508,voiture boite auto,2024-12-30 13:35:13.773177,Search,4856,13324
59509,,2024-12-30 13:35:13.804691,Click_annonce,6209,13324
59510,,2024-12-30 13:35:13.83601,Contact_user,5986,13324
59511,van aménagé,2024-12-30 13:35:13.878839,Search,6079,13324
59512,,2024-12-30 13:35:13.911094,Contact_user,5487,13324
59513,véhicule commercial,2024-12-30 13:35:13.942812,Search,5665,13324
59514,,2024-12-30 13:35:13.974448,Contact_user,5927,13324
59515,,2024-12-30 13:35:14.005585,Contact_user,6153,13324
59516,,2024-12-30 13:35:14.037282,Click_annonce,6091,13324
59517,,2024-12-30 13:35:14.069234,Contact_user,5019,13324
59518,scooter 125,2024-12-30 13:35:14.101371,Search,4927,13324
59519,,2024-12-30 13:35:14.134088,Click_annonce,4881,13324
59520,,2024-12-30 13:35:14.165748,Click_annonce,6022,13324
59521,,2024-12-30 13:35:14.197018,Click_annonce,5035,13325
59522,,2024-12-30 13:35:14.227828,Contact_user,5248,13325
59523,,2024-12-30 13:35:14.25867,Click_annonce,5658,13325
59524,,2024-12-30 13:35:14.295715,Click_annonce,5524,13325
59525,voiture occasion,2024-12-30 13:35:14.327066,Search,5662,13325
59526,,2024-12-30 13:35:14.358287,Click_annonce,5929,13325
59527,,2024-12-30 13:35:14.389986,Click_annonce,6206,13325
59528,,2024-12-30 13:35:14.421521,Click_annonce,6195,13325
59529,,2024-12-30 13:35:14.452899,Click_annonce,5020,13325
59530,,2024-12-30 13:35:14.517441,Contact_user,5363,13325
59531,,2024-12-30 13:35:14.548729,Click_annonce,5950,13325
59532,voiture garantie,2024-12-30 13:35:14.580012,Search,5171,13325
59533,4x4 essence,2024-12-30 13:35:14.610672,Search,5440,13325
59534,,2024-12-30 13:35:14.647358,Contact_user,5618,13325
59535,,2024-12-30 13:35:14.678357,Click_annonce,6320,13325
59536,,2024-12-30 13:35:14.709706,Click_annonce,5643,13325
59537,,2024-12-30 13:35:14.741042,Click_annonce,5964,13326
59538,,2024-12-30 13:35:14.773244,Contact_user,5633,13326
59539,,2024-12-30 13:35:14.805143,Contact_user,5646,13326
59540,,2024-12-30 13:35:14.837225,Contact_user,5134,13326
59541,citadine essence,2024-12-30 13:35:14.868945,Search,5329,13326
59542,voiture propre,2024-12-30 13:35:14.900845,Search,5303,13326
59543,voiture pas cher,2024-12-30 13:35:14.932364,Search,5644,13326
59544,,2024-12-30 13:35:14.96415,Click_annonce,5120,13326
59545,,2024-12-30 13:35:14.997661,Contact_user,5239,13326
59546,break occasion,2024-12-30 13:35:15.032497,Search,5029,13326
59547,break occasion,2024-12-30 13:35:15.064341,Search,5966,13326
59548,utilitaire,2024-12-30 13:35:15.100522,Search,6222,13326
59549,moto sportive,2024-12-30 13:35:15.132657,Search,5166,13326
59550,,2024-12-30 13:35:15.163849,Contact_user,5673,13326
59551,,2024-12-30 13:35:15.195887,Contact_user,5465,13326
59552,moto custom,2024-12-30 13:35:15.227449,Search,5001,13326
59553,,2024-12-30 13:35:15.258973,Contact_user,6097,13326
59554,,2024-12-30 13:35:15.290357,Contact_user,5189,13326
59555,,2024-12-30 13:35:15.322167,Contact_user,5785,13326
59556,4x4 électrique,2024-12-30 13:35:15.354627,Search,5455,13327
59557,voiture boite auto,2024-12-30 13:35:15.386375,Search,6302,13327
59558,voiture propre,2024-12-30 13:35:15.418122,Search,5809,13327
59559,,2024-12-30 13:35:15.449806,Click_annonce,6060,13327
59560,,2024-12-30 13:35:15.482752,Contact_user,5397,13327
59561,,2024-12-30 13:35:15.51423,Contact_user,5324,13327
59562,,2024-12-30 13:35:15.546516,Contact_user,5263,13327
59563,,2024-12-30 13:35:15.578269,Click_annonce,5018,13327
59564,,2024-12-30 13:35:15.610673,Click_annonce,5139,13327
59565,,2024-12-30 13:35:15.642,Click_annonce,5878,13327
59566,,2024-12-30 13:35:15.673366,Click_annonce,5418,13327
59567,,2024-12-30 13:35:15.70516,Contact_user,5411,13327
59568,,2024-12-30 13:35:15.738025,Contact_user,5949,13327
59569,,2024-12-30 13:35:15.769933,Contact_user,5987,13327
59570,,2024-12-30 13:35:15.801498,Contact_user,4877,13327
59571,moto permis A2,2024-12-30 13:35:15.833302,Search,6143,13327
59572,véhicule société,2024-12-30 13:35:15.887096,Search,6302,13329
59573,berline automatique,2024-12-30 13:35:15.920611,Search,5139,13329
59574,quad,2024-12-30 13:35:15.952876,Search,5520,13329
59575,,2024-12-30 13:35:15.984315,Click_annonce,4946,13329
59576,,2024-12-30 13:35:16.016001,Contact_user,5819,13329
59577,,2024-12-30 13:35:16.047112,Contact_user,5677,13329
59578,,2024-12-30 13:35:16.078466,Click_annonce,5692,13329
59579,,2024-12-30 13:35:16.11001,Contact_user,5067,13329
59580,,2024-12-30 13:35:16.174416,Contact_user,5758,13329
59581,voiture première main,2024-12-30 13:35:16.20687,Search,6198,13329
59582,,2024-12-30 13:35:16.238221,Click_annonce,6300,13330
59583,quad,2024-12-30 13:35:16.269702,Search,5345,13330
59584,,2024-12-30 13:35:16.301459,Contact_user,5947,13330
59585,,2024-12-30 13:35:16.332889,Contact_user,4955,13330
59586,4x4 essence,2024-12-30 13:35:16.364921,Search,6220,13330
59587,,2024-12-30 13:35:16.396526,Click_annonce,5367,13330
59588,,2024-12-30 13:35:16.429792,Contact_user,6128,13330
59589,,2024-12-30 13:35:16.462328,Contact_user,6127,13330
59590,,2024-12-30 13:35:16.501121,Click_annonce,6246,13330
59591,voiture ancienne,2024-12-30 13:35:16.553472,Search,5604,13330
59592,,2024-12-30 13:35:16.587605,Click_annonce,5336,13330
59593,,2024-12-30 13:35:16.646925,Contact_user,5999,13332
59594,,2024-12-30 13:35:16.687331,Contact_user,5984,13332
59595,,2024-12-30 13:35:16.72649,Contact_user,6043,13332
59596,,2024-12-30 13:35:16.759895,Click_annonce,5178,13332
59597,,2024-12-30 13:35:16.799357,Click_annonce,5238,13332
59598,,2024-12-30 13:35:16.836755,Contact_user,5965,13332
59599,,2024-12-30 13:35:16.881235,Click_annonce,6064,13332
59600,4x4 essence,2024-12-30 13:35:16.969376,Search,5297,13332
59601,,2024-12-30 13:35:17.000833,Contact_user,5739,13332
59602,utilitaire frigorifique,2024-12-30 13:35:17.032029,Search,5977,13332
59603,,2024-12-30 13:35:17.063897,Contact_user,4863,13332
59604,,2024-12-30 13:35:17.095342,Contact_user,6020,13332
59605,,2024-12-30 13:35:17.126466,Contact_user,5316,13332
59606,,2024-12-30 13:35:17.159272,Click_annonce,4969,13332
59607,,2024-12-30 13:35:17.190805,Click_annonce,4888,13333
59608,,2024-12-30 13:35:17.224306,Click_annonce,6119,13333
59609,berline familiale,2024-12-30 13:35:17.255939,Search,5089,13333
59610,,2024-12-30 13:35:17.287517,Contact_user,5475,13333
59611,,2024-12-30 13:35:17.319283,Click_annonce,5643,13333
59612,voiture faible kilométrage,2024-12-30 13:35:17.35099,Search,5922,13333
59613,,2024-12-30 13:35:17.382849,Contact_user,5262,13333
59614,,2024-12-30 13:35:17.414955,Click_annonce,6108,13333
59615,,2024-12-30 13:35:17.446445,Contact_user,5165,13335
59616,voiture collection,2024-12-30 13:35:17.489135,Search,5078,13335
59617,,2024-12-30 13:35:17.521064,Contact_user,5467,13335
59618,,2024-12-30 13:35:17.552562,Click_annonce,5758,13335
59619,,2024-12-30 13:35:17.584287,Click_annonce,4985,13335
59620,,2024-12-30 13:35:17.619801,Click_annonce,5640,13335
59621,,2024-12-30 13:35:17.651586,Click_annonce,5028,13335
59622,,2024-12-30 13:35:17.683219,Click_annonce,5079,13335
59623,,2024-12-30 13:35:17.71579,Click_annonce,5535,13335
59624,camping car,2024-12-30 13:35:17.748967,Search,6198,13335
59625,,2024-12-30 13:35:17.782001,Click_annonce,5758,13336
59626,break familial,2024-12-30 13:35:17.813554,Search,5179,13336
59627,voiture neuve,2024-12-30 13:35:17.845113,Search,5120,13336
59628,,2024-12-30 13:35:17.876787,Click_annonce,6121,13336
59629,voiture garantie,2024-12-30 13:35:17.90781,Search,5745,13336
59630,,2024-12-30 13:35:17.970946,Click_annonce,6168,13336
59631,,2024-12-30 13:35:18.002353,Contact_user,6155,13336
59632,utilitaire frigorifique,2024-12-30 13:35:18.034084,Search,5501,13336
59633,,2024-12-30 13:35:18.065526,Contact_user,5669,13336
59634,,2024-12-30 13:35:18.096644,Click_annonce,5776,13336
59635,break occasion,2024-12-30 13:35:18.129342,Search,6162,13336
59636,,2024-12-30 13:35:18.160978,Click_annonce,6052,13336
59637,,2024-12-30 13:35:18.201471,Click_annonce,5019,13336
59638,berline luxe,2024-12-30 13:35:18.233816,Search,5983,13336
59639,,2024-12-30 13:35:18.265094,Contact_user,5393,13336
59640,,2024-12-30 13:35:18.298857,Contact_user,5242,13337
59641,,2024-12-30 13:35:18.330479,Contact_user,5269,13337
59642,véhicule commercial,2024-12-30 13:35:18.361846,Search,5046,13337
59643,,2024-12-30 13:35:18.393173,Contact_user,5612,13337
59644,,2024-12-30 13:35:18.425263,Click_annonce,5564,13337
59645,,2024-12-30 13:35:18.456359,Click_annonce,5782,13337
59646,,2024-12-30 13:35:18.487985,Contact_user,4909,13337
59647,,2024-12-30 13:35:18.521737,Contact_user,6179,13337
59648,,2024-12-30 13:35:18.5541,Contact_user,5154,13337
59649,,2024-12-30 13:35:18.588384,Click_annonce,6160,13337
59650,,2024-12-30 13:35:18.621269,Click_annonce,5215,13337
59651,break diesel,2024-12-30 13:35:18.652859,Search,6043,13337
59652,,2024-12-30 13:35:18.686287,Contact_user,5997,13337
59653,véhicule société,2024-12-30 13:35:18.719239,Search,5092,13337
59654,,2024-12-30 13:35:18.750941,Contact_user,4855,13337
59655,fourgon aménagé,2024-12-30 13:35:18.782424,Search,5043,13337
59656,,2024-12-30 13:35:18.81597,Contact_user,5581,13337
59657,,2024-12-30 13:35:18.847875,Contact_user,5410,13339
59658,,2024-12-30 13:35:18.881713,Click_annonce,5212,13339
59659,,2024-12-30 13:35:18.913435,Click_annonce,5768,13339
59660,,2024-12-30 13:35:18.947947,Click_annonce,5402,13339
59661,,2024-12-30 13:35:18.980882,Contact_user,5454,13339
59662,citadine électrique,2024-12-30 13:35:19.018555,Search,6134,13339
59663,voiture neuve,2024-12-30 13:35:19.063906,Search,5453,13339
59664,,2024-12-30 13:35:19.099212,Contact_user,6199,13339
59665,,2024-12-30 13:35:19.130437,Contact_user,5889,13339
59666,,2024-12-30 13:35:19.175788,Contact_user,6044,13339
59667,voiture garantie,2024-12-30 13:35:19.230168,Search,4979,13339
59668,,2024-12-30 13:35:19.264981,Contact_user,5361,13339
59669,,2024-12-30 13:35:19.30506,Contact_user,5744,13339
59670,,2024-12-30 13:35:19.336723,Click_annonce,5836,13339
59671,,2024-12-30 13:35:19.3679,Contact_user,5393,13339
59672,voiture collection,2024-12-30 13:35:19.400044,Search,5389,13339
59673,,2024-12-30 13:35:19.431589,Contact_user,5985,13339
59674,utilitaire frigorifique,2024-12-30 13:35:19.462628,Search,5571,13340
59675,4x4 hybride,2024-12-30 13:35:19.494375,Search,5589,13340
59676,4x4 hybride,2024-12-30 13:35:19.526231,Search,6160,13340
59677,voiture boite auto,2024-12-30 13:35:19.557828,Search,6327,13340
59678,véhicule société,2024-12-30 13:35:19.58967,Search,6093,13341
59679,scooter 125,2024-12-30 13:35:19.623798,Search,5397,13341
59680,,2024-12-30 13:35:19.688098,Click_annonce,4909,13341
59681,fourgon aménagé,2024-12-30 13:35:19.719373,Search,5738,13341
59682,,2024-12-30 13:35:19.750319,Contact_user,6213,13341
59683,,2024-12-30 13:35:19.789515,Click_annonce,6210,13341
59684,,2024-12-30 13:35:19.82252,Click_annonce,5983,13342
59685,break diesel,2024-12-30 13:35:19.855846,Search,5077,13342
59686,,2024-12-30 13:35:19.888708,Contact_user,5290,13342
59687,moto petit budget,2024-12-30 13:35:19.927687,Search,6027,13342
59688,,2024-12-30 13:35:19.981946,Click_annonce,4957,13342
59689,,2024-12-30 13:35:20.044791,Contact_user,6166,13342
59690,,2024-12-30 13:35:20.085657,Click_annonce,6305,13342
59691,voiture ancienne,2024-12-30 13:35:20.149549,Search,5950,13342
59692,,2024-12-30 13:35:20.204409,Contact_user,5924,13342
59693,,2024-12-30 13:35:20.23611,Contact_user,4915,13342
59694,voiture faible kilométrage,2024-12-30 13:35:20.267538,Search,5986,13342
59695,,2024-12-30 13:35:20.298903,Contact_user,5684,13342
59696,,2024-12-30 13:35:20.330442,Contact_user,5362,13342
59697,,2024-12-30 13:35:20.362299,Click_annonce,4896,13342
59698,,2024-12-30 13:35:20.397051,Click_annonce,6265,13342
59699,,2024-12-30 13:35:20.428796,Click_annonce,5248,13342
59700,,2024-12-30 13:35:20.460388,Click_annonce,5176,13342
59701,,2024-12-30 13:35:20.492198,Contact_user,5276,13343
59702,,2024-12-30 13:35:20.523981,Contact_user,5018,13343
59703,fourgon aménagé,2024-12-30 13:35:20.560084,Search,5443,13343
59704,,2024-12-30 13:35:20.595768,Click_annonce,6091,13343
59705,citadine électrique,2024-12-30 13:35:20.632369,Search,5692,13343
59706,camping car,2024-12-30 13:35:20.664226,Search,5163,13343
59707,,2024-12-30 13:35:20.697131,Contact_user,5952,13343
59708,,2024-12-30 13:35:20.728843,Contact_user,4990,13343
59709,moto permis A2,2024-12-30 13:35:20.763159,Search,5681,13343
59710,,2024-12-30 13:35:20.795117,Click_annonce,5740,13343
59711,,2024-12-30 13:35:20.827974,Contact_user,5328,13343
59712,,2024-12-30 13:35:20.859414,Click_annonce,6092,13343
59713,,2024-12-30 13:35:20.891,Click_annonce,5239,13343
59714,,2024-12-30 13:35:20.922971,Click_annonce,5047,13343
59715,,2024-12-30 13:35:20.957157,Contact_user,5314,13343
59716,,2024-12-30 13:35:20.988727,Contact_user,5450,13344
59717,,2024-12-30 13:35:21.020475,Contact_user,5734,13344
59718,,2024-12-30 13:35:21.051786,Contact_user,5380,13344
59719,,2024-12-30 13:35:21.084185,Contact_user,5280,13344
59720,,2024-12-30 13:35:21.116087,Contact_user,5838,13345
59721,utilitaire frigorifique,2024-12-30 13:35:21.147584,Search,6062,13345
59722,SUV familial,2024-12-30 13:35:21.179461,Search,4924,13345
59723,moto routière,2024-12-30 13:35:21.210358,Search,4880,13345
59724,,2024-12-30 13:35:21.241579,Contact_user,5143,13345
59725,voiture collection,2024-12-30 13:35:21.274239,Search,5912,13345
59726,,2024-12-30 13:35:21.310512,Click_annonce,6215,13345
59727,,2024-12-30 13:35:21.35012,Click_annonce,5304,13345
59728,,2024-12-30 13:35:21.381407,Contact_user,5988,13345
59729,berline luxe,2024-12-30 13:35:21.41288,Search,5071,13345
59730,,2024-12-30 13:35:21.477917,Click_annonce,4891,13346
59731,moto trail,2024-12-30 13:35:21.509113,Search,5682,13346
59732,,2024-12-30 13:35:21.53996,Contact_user,5966,13346
59733,,2024-12-30 13:35:21.572886,Contact_user,5782,13346
59734,utilitaire,2024-12-30 13:35:21.604134,Search,5127,13346
59735,,2024-12-30 13:35:21.635993,Contact_user,5665,13346
59736,,2024-12-30 13:35:21.66755,Contact_user,5375,13346
59737,voiture première main,2024-12-30 13:35:21.701584,Search,4907,13346
59738,,2024-12-30 13:35:21.733089,Click_annonce,5172,13346
59739,voiture neuve,2024-12-30 13:35:21.764357,Search,5279,13346
59740,,2024-12-30 13:35:21.795813,Contact_user,6131,13346
59741,voiture première main,2024-12-30 13:35:21.826768,Search,5046,13346
59742,scooter électrique,2024-12-30 13:35:21.858065,Search,5606,13346
59743,,2024-12-30 13:35:21.889772,Click_annonce,5993,13346
59744,,2024-12-30 13:35:21.921318,Contact_user,6034,13347
59745,,2024-12-30 13:35:21.954389,Click_annonce,5582,13347
59746,,2024-12-30 13:35:21.986341,Contact_user,5344,13347
59747,,2024-12-30 13:35:22.018209,Click_annonce,5759,13347
59748,,2024-12-30 13:35:22.049409,Contact_user,5383,13347
59749,,2024-12-30 13:35:22.081137,Click_annonce,5656,13347
59750,,2024-12-30 13:35:22.112502,Click_annonce,5337,13347
59751,4x4 diesel,2024-12-30 13:35:22.143962,Search,5186,13347
59752,,2024-12-30 13:35:22.176039,Contact_user,6120,13347
59753,,2024-12-30 13:35:22.209348,Contact_user,6021,13347
59754,,2024-12-30 13:35:22.239924,Contact_user,5606,13347
59755,,2024-12-30 13:35:22.271499,Click_annonce,6044,13347
59756,,2024-12-30 13:35:22.303091,Contact_user,6223,13347
59757,voiture propre,2024-12-30 13:35:22.335371,Search,6244,13347
59758,,2024-12-30 13:35:22.367412,Contact_user,5889,13347
59759,break familial,2024-12-30 13:35:22.398611,Search,5515,13348
59760,voiture boite auto,2024-12-30 13:35:22.429938,Search,5024,13348
59761,,2024-12-30 13:35:22.461266,Contact_user,5496,13349
59762,,2024-12-30 13:35:22.492698,Contact_user,4975,13349
59763,,2024-12-30 13:35:22.524394,Click_annonce,5835,13349
59764,,2024-12-30 13:35:22.555985,Contact_user,5007,13349
59765,,2024-12-30 13:35:22.587433,Contact_user,5131,13349
59766,,2024-12-30 13:35:22.618938,Click_annonce,4888,13350
59767,4x4 électrique,2024-12-30 13:35:22.650309,Search,5581,13350
59768,,2024-12-30 13:35:22.681954,Contact_user,5664,13350
59769,voiture neuve,2024-12-30 13:35:22.713241,Search,5587,13350
59770,,2024-12-30 13:35:22.744676,Contact_user,5657,13351
59771,voiture propre,2024-12-30 13:35:22.775683,Search,6167,13351
59772,véhicule société,2024-12-30 13:35:22.807012,Search,6244,13351
59773,,2024-12-30 13:35:22.83857,Contact_user,5715,13351
59774,,2024-12-30 13:35:22.870026,Click_annonce,4981,13351
59775,véhicule commercial,2024-12-30 13:35:22.901664,Search,4987,13351
59776,,2024-12-30 13:35:22.954832,Contact_user,5504,13351
59777,,2024-12-30 13:35:22.986453,Contact_user,6235,13351
59778,,2024-12-30 13:35:23.018235,Click_annonce,5362,13351
59779,,2024-12-30 13:35:23.04946,Contact_user,6011,13351
59780,,2024-12-30 13:35:23.113301,Contact_user,5098,13352
59781,4x4 essence,2024-12-30 13:35:23.144713,Search,5890,13352
59782,,2024-12-30 13:35:23.176094,Contact_user,6046,13352
59783,,2024-12-30 13:35:23.208273,Contact_user,4911,13352
59784,break diesel,2024-12-30 13:35:23.23978,Search,5241,13352
59785,fourgon aménagé,2024-12-30 13:35:23.27311,Search,5286,13352
59786,,2024-12-30 13:35:23.304576,Click_annonce,5604,13352
59787,voiture première main,2024-12-30 13:35:23.335806,Search,6133,13352
59788,voiture faible kilométrage,2024-12-30 13:35:23.367296,Search,5322,13352
59789,,2024-12-30 13:35:23.399081,Contact_user,5034,13352
59790,,2024-12-30 13:35:23.430801,Click_annonce,5542,13352
59791,,2024-12-30 13:35:23.470589,Click_annonce,5257,13352
59792,,2024-12-30 13:35:23.502127,Click_annonce,5845,13352
59793,voiture pas cher,2024-12-30 13:35:23.533785,Search,5352,13352
59794,,2024-12-30 13:35:23.565557,Contact_user,5272,13352
59795,,2024-12-30 13:35:23.597092,Click_annonce,5564,13353
59796,utilitaire grand volume,2024-12-30 13:35:23.628612,Search,5922,13353
59797,,2024-12-30 13:35:23.660387,Click_annonce,5797,13353
59798,,2024-12-30 13:35:23.691929,Contact_user,6264,13353
59799,,2024-12-30 13:35:23.723702,Contact_user,5612,13353
59800,,2024-12-30 13:35:23.755464,Contact_user,6204,13353
59801,berline familiale,2024-12-30 13:35:23.787541,Search,5181,13353
59802,break occasion,2024-12-30 13:35:23.81994,Search,5299,13353
59803,,2024-12-30 13:35:23.851378,Contact_user,5880,13353
59804,,2024-12-30 13:35:23.882295,Contact_user,4956,13353
59805,quad,2024-12-30 13:35:23.913153,Search,5655,13353
59806,voiture boite auto,2024-12-30 13:35:23.944431,Search,4970,13353
59807,voiture collection,2024-12-30 13:35:23.988293,Search,5092,13353
59808,,2024-12-30 13:35:24.020271,Contact_user,5653,13354
59809,,2024-12-30 13:35:24.052337,Click_annonce,5042,13354
59810,,2024-12-30 13:35:24.098211,Click_annonce,6092,13354
59811,,2024-12-30 13:35:24.129927,Contact_user,5097,13355
59812,berline luxe,2024-12-30 13:35:24.161798,Search,5645,13355
59813,,2024-12-30 13:35:24.19358,Click_annonce,4849,13355
59814,,2024-12-30 13:35:24.224882,Click_annonce,6310,13355
59815,,2024-12-30 13:35:24.259124,Click_annonce,5508,13355
59816,citadine hybride,2024-12-30 13:35:24.291091,Search,5517,13355
59817,,2024-12-30 13:35:24.322981,Click_annonce,5531,13355
59818,,2024-12-30 13:35:24.354471,Click_annonce,6297,13355
59819,,2024-12-30 13:35:24.38534,Contact_user,5294,13355
59820,,2024-12-30 13:35:24.416724,Click_annonce,6325,13355
59821,,2024-12-30 13:35:24.449159,Contact_user,5844,13355
59822,moto custom,2024-12-30 13:35:24.480938,Search,5274,13355
59823,,2024-12-30 13:35:24.513587,Contact_user,5266,13355
59824,,2024-12-30 13:35:24.545332,Contact_user,6050,13355
59825,,2024-12-30 13:35:24.576868,Contact_user,6279,13355
59826,,2024-12-30 13:35:24.607977,Contact_user,6087,13355
59827,van aménagé,2024-12-30 13:35:24.641197,Search,6007,13355
59828,,2024-12-30 13:35:24.673894,Contact_user,4959,13355
59829,,2024-12-30 13:35:24.707724,Click_annonce,4925,13355
59830,voiture boite auto,2024-12-30 13:35:24.778978,Search,5663,13356
59831,moto trail,2024-12-30 13:35:24.811593,Search,6040,13356
59832,voiture garantie,2024-12-30 13:35:24.842792,Search,5275,13356
59833,,2024-12-30 13:35:24.874783,Contact_user,5593,13356
59834,,2024-12-30 13:35:24.90564,Click_annonce,5609,13356
59835,,2024-12-30 13:35:24.93671,Contact_user,5599,13356
59836,citadine hybride,2024-12-30 13:35:24.967908,Search,5240,13356
59837,,2024-12-30 13:35:25.002639,Contact_user,4906,13356
59838,fourgon aménagé,2024-12-30 13:35:25.034158,Search,5221,13356
59839,,2024-12-30 13:35:25.066093,Contact_user,6291,13356
59840,,2024-12-30 13:35:25.097256,Contact_user,6092,13356
59841,,2024-12-30 13:35:25.128903,Contact_user,6293,13356
59842,,2024-12-30 13:35:25.160435,Click_annonce,6184,13356
59843,,2024-12-30 13:35:25.192402,Contact_user,6316,13356
59844,voiture occasion,2024-12-30 13:35:25.223894,Search,4931,13356
59845,,2024-12-30 13:35:25.255634,Contact_user,5203,13356
59846,,2024-12-30 13:35:25.287451,Contact_user,5546,13357
59847,,2024-12-30 13:35:25.320116,Click_annonce,6232,13357
59848,,2024-12-30 13:35:25.351547,Click_annonce,5914,13357
59849,fourgon aménagé,2024-12-30 13:35:25.386799,Search,4871,13357
59850,,2024-12-30 13:35:25.41877,Contact_user,5144,13357
59851,,2024-12-30 13:35:25.45018,Click_annonce,6201,13357
59852,véhicule société,2024-12-30 13:35:25.481701,Search,6214,13357
59853,,2024-12-30 13:35:25.513172,Contact_user,5763,13357
59854,,2024-12-30 13:35:25.544634,Click_annonce,5480,13357
